,HEADCOUNT,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188
40,,Consultant,35009.62441,35125.32518,35351.83311,35369.4838,35512.82062,35671.64938,35852.0568,35865.48484,35880.41732,36014.97374,36035.28668,36295.67547,36497.46008,36592.92074,36726.08531,36688.29496,36824.10559,36935.34559,37060.53924,37032.76823,37102.28331,37123.9054,37199.55556,37444.95751,37582.82084,37761.09176,37837.8789,37853.91801,38010.6988,38127.0598,38158.53694,38155.78171,38197.15498,38197.24649,38302.43286,38552.16552,38771.50351,38928.18618,39026.93908,39028.05664,39165.8082,39308.36665,39425.16447,39154.53174,39141.95422,39157.07009,39205.04215,39538.03833,39852.21109,39937.5817,40081.84357,40121.35846,40291.52508,40504.97024,40636.78299,40498.52732,40631.51389,40659.34998,40621.08274,40900.25266,41290.40138,41442.17165,41583.54706,41610.75804,41796.44078,41938.65643,42137.35362,42176.64243,42191.16896,42253.03508,42247.87463,42571.3925,42902.87556,43037.06438,43216.02954,43176.20837,43354.98933,43543.61929,43631.65203,43603.24965,43668.07229,43680.95603,43620.08067,43968.78899,44333.09231,44513.04491,44658.03214,44610.08841,44832.44101,44967.65654,45096.25141,45118.33677,45190.71702,45208.70031,45252.12264,45481.59948,45824.87185,46006.64772,46124.90756,46129.87569,46296.75479,46512.6179,46638.11343,46697.71248,46647.47786,46641.89688,46688.55965,46907.49488,47308.01069,47551.43822,47691.44665,47657.07852,47822.80248,47932.34557,48018.15278,48104.09244,48126.54592,48165.95069,48161.43517,48428.68965,48856.77947,49009.87311,49190.96669,49199.48231,49378.09024,49523.43629,49898.71822,50179.08779,50239.8788,50242.60167,50241.90592,50463.56397,50785.55248,50901.66659,51083.68614,51083.16416,51279.43946,51490.23881,51700.56073,51667.39619,51726.13103,51800.92889,51741.97093,52050.77564,52381.26414,52501.19008,52712.68421,52652.38353,52835.60479,52987.09079,53168.0252,52957.18777,53100.19195,53110.83543,53072.8931,53385.89048,53811.18305,54083.41009,54276.32215,54312.09555,54512.04161,54675.75912,54816.75365,54829.39907,54964.18073,54960.68915,55044.68871,55247.29997,55722.02638,56018.45296,56206.81556,56255.43448,56414.38738,56605.52438,56742.22506,56834.95435,56950.82206,57012.75261,57050.27182,57333.51052,57851.41821,58050.8998,58281.99551,231.09571000000142,0.003980915210551162,2075.179949999998,0.03692043267928552
41,,Associate Specialist,3303.81881,3293.71816,3267.79664,3288.95552,3256.70426,3229.4515,3231.20631,3253.79926,3268.70853,3288.54257,3283.71999,3302.30691,3291.46224,3300.42576,3312.05275,3316.12067,3317.97183,3313.21946,3322.67569,3291.21801,3288.67904,3271.18966,3285.88867,3273.42094,3275.58461,3250.84208,3250.45864,3244.09872,3235.20092,3210.98801,3202.14081,3165.75714,3129.80691,3123.04671,3126.89829,3104.60531,3072.07454,3059.21343,3047.27458,3037.96473,3010.97541,2999.1432,2983.46642,2952.52633,2917.92618,2903.46132,2881.41475,2865.96418,2839.45233,2819.27443,2794.5469,2783.09536,2765.15982,2743.77681,2749.94533,2718.83764,2695.93064,2675.56912,2652.50307,2638.74216,2626.15582,2615.21696,2606.37056,2591.26694,2568.69241,2559.00531,2537.27195,2514.5334,2492.52804,2482.62872,2458.37734,2439.72545,2415.50179,2399.24541,2385.7185,2371.37295,2358.67369,2342.53455,2327.96379,2288.69616,2282.11744,2274.8367,2261.56234,2235.27862,2211.88607,2196.2568,2185.33497,2185.23707,2166.3962,2158.85726,2157.13019,2142.04245,2138.65182,2124.38996,2109.22801,2099.39567,2088.42009,2072.3326,2064.63965,2053.32791,2040.97757,2039.55762,2026.94965,2009.09301,2002.42939,1997.45997,1995.88226,1986.92946,1986.60442,1984.32378,1977.9735,1971.842,1916.46672,1927.17021,1927.22218,1939.97373,1938.52384,1901.9546,1898.66099,1901.70699,1909.44041,1914.26007,1912.41029,1905.99754,1906.21482,1910.50599,1933.11804,1909.147,1917.17395,1918.82563,1910.32984,1902.99894,1900.61486,1905.67768,1909.89057,1914.58977,1911.29386,1912.01305,1922.76634,1919.59546,1910.52003,1905.60475,1897.68987,1900.53041,1927.0166,1932.52561,1950.28484,1956.26925,1964.34115,1986.63835,1998.85126,1971.34782,2001.38701,2007.38311,2018.26534,2031.64633,2053.39583,2074.72943,2112.6895,2103.40643,2123.86583,2143.69054,2167.69248,2178.48986,2205.78577,2233.91166,2257.32537,2293.23819,2310.85328,2348.04008,2367.15524,2394.25152,2432.40221,2453.88938,2473.66768,2496.86583,2513.73569,2518.77227,2526.33787,2554.48318,2590.94206,2601.55034,2629.25422,27.703880000000026,0.010648988633446942,262.09897999999976,0.110723190254307
42,,Specialty Doctor,3299.88633,3382.74935,3504.95118,3530.997,3591.93394,3637.1496,3679.2364,3799.80895,3883.15721,3957.26686,3987.39812,4148.9302,4210.37467,4271.3184,4379.48427,4442.11693,4531.88168,4559.59961,4607.96483,4665.91368,4720.22775,4774.70551,4780.12092,4851.2306,4898.16973,4973.38665,4989.60053,4981.0385,5052.01148,5083.19649,5107.30183,5153.62106,5146.38892,5149.15241,5129.87396,5271.93674,5307.09132,5388.44085,5427.1437,5434.83021,5449.00915,5483.79371,5509.01901,5565.07055,5581.55938,5608.67338,5571.49674,5540.59957,5579.89825,5651.69937,5687.02553,5718.41743,5757.62227,5786.32244,5797.92295,5825.09479,5813.79194,5832.96491,5803.03571,5855.86909,5920.047,5967.7367,5991.0627,6001.10716,6008.73713,6004.09996,6066.80046,6060.87153,6075.02346,6078.09655,6046.0934,6051.48121,6064.15363,6077.97794,6094.82387,6123.84184,6116.26513,6154.65773,6187.66612,6211.94307,6206.64668,6205.08381,6194.81068,6207.08047,6238.39707,6272.96841,6329.58266,6316.95936,6342.39046,6407.61604,6434.78073,6461.8934,6470.48531,6483.39054,6509.88231,6498.75231,6528.34566,6593.70384,6632.51696,6635.03646,6709.14124,6725.39233,6709.65083,6755.30733,6766.9804,6776.53418,6784.68339,6805.23348,6825.15,6899.58472,6960.025,6973.90266,7002.14251,7060.52339,7092.17778,7151.20229,7151.57963,7179.9987,7179.08412,7166.37651,7250.96158,7330.26182,7382.09101,7410.80693,7447.56345,7496.94014,7546.97422,7515.87353,7477.64692,7466.64159,7454.88128,7423.62585,7509.90827,7604.21172,7698.10181,7722.71944,7770.41894,7783.79292,7812.88334,7824.14678,7870.47692,7897.56132,7861.41153,7841.42014,7907.19989,7942.62488,8011.27108,8035.32051,8065.40843,8064.21969,8101.19144,8128.55071,8154.00635,8162.77514,8100.21554,8091.8725,8139.7736,8201.74857,8337.83131,8371.84674,8424.99611,8535.71947,8581.91703,8606.74456,8694.7979,8708.32888,8671.06684,8659.74764,8701.71689,8749.09422,8831.08629,8895.53719,8925.75508,8910.62024,8945.68922,8993.97612,9048.433,9074.15979,9060.43887,9078.0588,9205.37147,9300.60735,9352.15277,51.54542000000038,0.005542156341005018,521.0664800000013,0.05900366759976494
43,,Staff Grade,2094.46043,2008.58969,1946.04062,1903.36046,1852.23249,1813.42558,1763.50932,1644.30383,1527.47774,1445.62533,1376.24641,1276.22877,1206.25305,1124.92181,1067.7531,1006.72606,963.62811,905.42822,868.87531,829.0977,793.13839,770.07393,743.50853,717.95853,695.31308,658.96108,641.58525,631.39216,599.34966,569.61147,557.01147,534.98119,520.10938,511.51938,501.93822,489.05522,483.05194,482.73194,467.12703,466.82517,458.00017,449.35417,445.99817,444.6183,427.6433,413.58875,406.96975,400.09475,399.07875,388.44175,389.03695,384.53695,384.72995,378.11404,373.90495,368.86828,365.00883,368.37083,369.47083,362.9475,360.2975,358.46009,357.83087,344.18541,343.29541,335.55441,332.13623,325.47259,319.77759,316.03759,306.07259,298.18259,401.81016,403.10283,408.62101,400.89501,393.18001,390.68001,387.00001,387.9091,387.35288,376.93183,375.78183,379.53637,381.63296,381.33296,381.03296,376.69751,380.02751,385.1166,388.11842,388.56842,379.06842,382.61842,376.65592,381.70592,365.36501,363.58281,357.58281,355.17531,346.67531,340.67531,327.81031,323.57253,319.47253,310.14503,308.74503,300.13594,313.40594,309.75434,303.91169,263.90169,259.35725,257.91975,258.44225,252.87419,254.36169,289.78811,300.61311,313.63811,315.09466,316.43516,312.85044,314.47944,316.40044,315.07544,316.37544,302.36166,296.54916,292.97757,292.53313,300.09563,302.69007,298.70027,306.20027,302.10027,297.50936,287.12388,292.24206,296.18266,296.03266,308.88746,309.87496,314.84996,321.68171,324.10671,325.74891,323.23091,333.74341,335.15624,333.30624,329.8436,328.4936,319.9186,314.57485,331.58735,324.27485,332.85485,336.16035,333.9916,334.6716,335.26035,338.92785,349.3341,354.24035,359.65285,352.05285,347.10085,340.73835,344.54775,338.34775,349.06375,342.16375,341.88875,343.62,343.16439,348.30964,345.37214,341.70964,352.41589,350.72555,350.91841,358.80591,7.887499999999989,0.022476734691690838,20.458159999999964,0.06046489152063214
44,,Specialty Registrar,29539.99095,29529.42611,29280.38957,29134.24616,28847.05451,28892.23544,28659.26428,27634.53627,28039.38904,27770.31711,27468.92163,29299.08485,29032.8116,28914.09846,28907.30861,28526.00276,28535.62457,28485.72596,28245.37132,27976.84684,27756.91498,27602.91774,27221.36347,29396.14936,29036.43811,29224.42861,28854.1202,28763.65527,28702.92122,28862.01414,28559.07633,28408.15648,28139.96541,27971.93106,27753.10993,29675.32961,29041.10176,29159.31041,28985.5364,28787.64924,28734.7604,28894.5602,28577.00434,28343.6372,27958.47124,27667.14374,27491.15399,30023.59708,29497.79896,29825.02293,29587.81911,29425.99636,29413.54846,29335.89912,29076.36568,28686.14606,28394.7027,28191.31855,27880.0838,30499.72062,30049.64717,30094.71043,29796.35111,29713.30461,29521.39779,29517.68377,29258.82163,29141.65316,28925.08696,28670.80542,28437.6858,30384.74298,29457.51813,29520.11781,29310.27788,29046.24961,28866.03994,28847.84369,28613.47393,28501.73255,28259.44115,28092.03471,27686.87201,30367.86088,29856.85729,30062.33784,29716.36717,29446.89499,29381.79047,29927.22451,29744.91129,29859.7262,29735.90531,29370.43907,29054.21105,31206.35095,30447.77398,30588.94069,30273.27415,30093.7129,29893.5016,29882.89124,29499.62531,29459.49048,29204.53277,28972.94609,28658.89928,31271.53653,30406.82219,30880.13867,30578.75965,30237.23317,29870.79977,30063.21473,29787.6583,29750.66991,29469.27876,29335.32632,28995.19424,31288.38628,31259.33098,31647.13743,31554.5248,31391.2165,31208.33397,31209.83563,31249.08721,31180.81462,30882.75053,30698.10774,30268.63187,32507.09057,32801.40458,33105.06893,32975.82031,32913.14507,32819.60014,32803.0842,32722.57673,32720.59682,32408.17631,32350.13333,31838.23071,33523.91613,33659.52662,33705.27853,33530.32108,33256.80732,33078.73233,32996.22097,32893.9792,32663.0206,32453.7982,32228.13288,31745.31593,33355.36233,33774.80045,34100.54436,33954.90936,33680.96661,33526.18142,33451.33862,33403.37184,33257.84685,33110.68285,32910.56065,32499.65042,33990.67962,34555.60329,34557.5459,34343.47765,34129.30315,34320.1014,34495.09999,34357.86574,34191.97166,33952.79566,33782.07341,33409.57474,35388.99515,35887.76562,35948.98329,35690.16042,-258.8228699999963,-0.007199727121962685,1346.6827699999994,0.03921218415107124
45,,Core Training,7449.8282,7516.35942,7615.22092,7575.95425,7556.71675,7609.84325,7576.59367,7406.89975,7500.80175,7444.1225,7320.86,8242.51525,8213.26478,8228.66478,8273.59594,8313.73338,8275.22626,8275.66026,8294.49176,8279.89979,8248.62776,8205.05251,8131.13176,8652.90821,8451.53593,8474.73812,8531.08826,8454.31351,8444.39388,8375.74463,8334.68638,8413.57169,8346.81913,8327.79799,8222.23438,8841.44738,8689.32676,8706.96531,8702.87231,8711.74231,8696.90401,8519.89998,8429.34686,8444.25936,8405.59011,8319.66061,8259.08911,8904.36573,8687.61686,8724.84735,8688.7401,8709.20585,8670.0251,8548.80105,8474.55375,8430.13125,8392.41647,8332.8373,8218.7248,8839.15855,8755.9403,8793.8408,8756.58747,8807.58414,8801.93789,8627.15239,8584.28739,8644.80722,8573.6078,8512.0453,8388.1078,8948.51639,8910.01475,8929.35642,8936.03583,8926.72133,8884.56233,8670.01294,8574.50805,8504.18605,8452.68655,8384.91155,8264.88794,9227.97708,8990.62008,8989.03333,8950.78583,8915.50533,8879.88958,8623.71983,8488.69683,8410.68025,8355.1615,8392.5915,8244.40225,9732.591,9737.1705,9990.35425,10088.2555,10134.368,10155.16425,10125.70892,10104.88461,10170.08642,10114.14461,10095.98836,9941.13694,11170.72894,11216.49725,11465.01292,11566.55567,11778.3101,11767.0721,11685.74179,11732.27792,11825.67492,11808.20142,11821.46206,11660.13081,12846.13156,13052.82031,13250.60338,13370.74213,13461.53838,13545.59838,13554.27473,13701.16973,13733.06098,13706.96635,13636.74035,13215.87825,14641.03924,14973.84538,15225.40515,15494.15291,15601.35083,15614.60533,15491.03822,15511.23825,15503.39983,15492.43301,15400.99638,14817.43438,16641.8608,16833.95688,17025.41921,17220.75196,17483.61679,17510.05429,17511.50804,17602.03871,17660.43404,17707.98728,17706.29878,17130.55295,18214.02473,18277.10703,18654.51153,18885.81028,19092.34845,19244.2607,19381.14879,19520.73712,19669.73917,19778.28717,19805.04467,19168.24667,20481.11225,20740.785,21158.61925,21374.30625,21624.1215,21736.14175,21873.2608,21972.93343,22202.79585,22252.44122,22192.64372,21637.77627,22838.07832,23145.24845,23503.7892,23709.4492,205.65999999999985,0.00875007847670791,2335.1429499999977,0.10924999963449095
46,,Foundation Doctor Year 2,6157.33073,6147.72395,6166.48153,6213.89611,6188.43183,6192.45092,6170.06017,6217.16342,6166.91513,6171.22038,6144.87397,6449.96954,6337.33665,6334.71863,6338.41603,6389.18845,6368.3887,6378.51686,6374.47595,6361.81495,6295.9386,6286.13746,6287.05746,6562.99593,6407.09568,6411.38176,6405.98151,6425.00026,6435.80544,6466.41708,6449.25458,6467.17117,6423.85867,6407.6945,6396.5095,6562.861,6433.51575,6460.21325,6473.91325,6528.82525,6510.759,6490.809,6484.9615,6509.6075,6461.425,6439.25275,6424.20275,6622.82139,6445.52367,6452.951,6453.8284,6478.6944,6479.9111,6465.47024,6459.38049,6460.30324,6419.78849,6415.71682,6401.91682,6716.77082,6595.63092,6576.13692,6581.48392,6621.22092,6597.63242,6571.23317,6569.27484,6556.86917,6527.33167,6532.98167,6504.435,6820.88986,6576.37054,6584.8785,6610.31676,6654.143,6627.20209,6603.868,6606.09868,6613.78484,6579.35075,6560.65577,6509.966,6687.30576,6537.82735,6542.0225,6546.98642,6577.92975,6575.86725,6560.78361,6541.71868,6562.443,6536.93675,6531.34775,6455.8055,6745.26628,6509.93625,6551.47525,6581.65275,6570.92025,6560.21025,6522.10442,6525.63025,6569.55528,6533.7825,6493.32625,6470.518,6726.61675,5520.58,5549.6855,5585.73766,5511.12875,5483.66025,5496.85567,5486.79317,5615.72425,5561.27891,5539.17425,5462.31175,5703.642,5626.35375,5594.47275,5630.51225,5673.6606,5662.40935,5740.7431,5777.21435,5925.5606,5923.9356,6061.72935,6011.39935,6126.68784,6123.42875,6115.7575,6148.45125,6252.7355,6226.0605,6156.708,6226.0955,6199.813,6181.004,6223.50525,6159.90525,6303.3645,6246.727,6274.912,6305.0745,6302.98875,6257.54875,6274.61125,6299.45,6338.703,6325.3705,6333.91425,6242.73925,6342.897,6270.08175,6304.9925,6333.4,6369.59,6381.715,6401.6275,6453.60875,6464.58875,6472.295,6474.0875,6427.0875,7029.17825,7092.7595,6927.892,6944.35475,6913.38925,6935.00175,6893.87675,6871.742,6920.377,6894.80075,6838.00075,6779.607,7584.89918,7482.1017,7469.80345,7453.0922,-16.71125000000029,-0.002237173991505799,508.7374499999996,0.07325913901503946
47,,Foundation Doctor Year 1,6101.5535,6137.0875,6142.941,6165.70767,6157.741,6172.19608,6162.80526,6161.66934,6152.26934,6143.16934,7120.19601,6184.09968,6154.49943,6163.89918,6170.00818,6172.40743,6169.66077,6174.5966,6171.23485,6162.64735,6158.17085,6153.94418,7377.51693,6217.32471,6164.25671,6189.57146,6181.89646,6187.31693,6186.50443,6181.632,6182.59867,6195.8255,6174.607,6165.507,10629.507,6165.3215,6153.61675,6175.99175,6169.14175,6195.41775,6174.71775,6176.81775,6164.15525,6179.37325,6173.44825,6170.82325,8110.36075,6475.99075,6381.79075,6391.75325,6380.01575,6358.367,6325.667,6352.1795,6353.7045,6371.369,6353.444,6353.8565,8684.6565,6280.11475,6284.71475,6285.21,6301.61,6323.31417,6314.3475,6323.5475,6314.3475,6320.855,6292.855,6308.155,8718.6925,6437.155,6363.73,6355.73,6351.18,6350.01253,6334.2625,6337.4625,6331.7625,6353.805,6330.08,6323.3425,8457.0775,6224.872,6189.422,6208.947,6207.647,6211.804,6142.3845,6157.0665,6193.98525,6210.47225,6201.27225,6154.61025,8105.35475,6184.29292,6130.37992,6132.145,6142.28375,6148.11375,6142.2775,6139.0775,6148.80875,6154.28,6145.56625,6147.7225,8397.28625,6399.945,6259.74875,6279.56375,6283.12625,6271.748,6242.5355,6255.2105,6268.3305,6268.91375,6252.11375,6249.07,7772.27375,6470.98875,6447.9325,6453.2225,6462.4675,6421.827,6432.50825,6451.302,6650.0395,7785.70625,9231.75375,9321.635,9719.97375,6417.917,6397.77325,6410.81075,6458.48875,6457.125,6482.5125,6489.39625,6483.085,6452.77975,6436.3235,6438.911,8346.13475,6640.59375,6624.4375,6610.80375,6603.69125,6531.244,6558.65025,6549.75775,6576.8815,6566.263,6568.92425,6550.59425,7889.73175,7268.55825,7262.50575,7257.1995,7237.63075,7163.587,7159.47075,7121.383,7088.6515,7044.9995,7024.90075,7017.06325,8191.682,7746.105,7694.78025,7687.8015,7675.69675,7625.36625,7624.81,7625.12,7605.91375,7540.23675,7518.49425,7490.28425,8725.703,8437.2725,8353.54625,8361.815,8331.42125,-30.39375000000109,-0.0036348268886600686,655.7244999999994,0.08542866157394759
48,,Hospital Practitioner / Clinical Assistant,1164.27113,1157.28663,1160.38495,1142.95602,1138.63475,1129.35695,1113.92493,1073.34051,1060.04472,1053.57183,1032.94884,1012.49265,980.12479,964.98958,950.65709,944.48385,928.78953,923.45197,903.79371,843.21995,830.45096,827.76118,798.49582,790.53866,754.78751,751.34882,753.00206,727.94923,715.08957,693.06457,691.22767,670.31368,651.99079,638.80534,627.52185,614.52514,606.75891,606.55393,595.46267,601.24347,583.16528,586.05138,573.90722,525.5826,520.23371,525.87492,520.22487,522.97505,529.61799,519.94891,518.1943,522.12186,525.11131,525.89298,529.92766,526.38259,520.72487,517.18623,515.67722,515.8659,502.33022,507.76945,502.66775,504.17784,499.61381,496.83473,501.07188,499.34972,504.67182,502.70609,495.55881,494.41052,489.06826,486.21519,485.08466,483.97249,498.81139,498.6734,495.46221,508.69544,478.70516,495.14724,490.56957,498.36969,510.61394,498.98988,488.14548,486.15004,481.50991,482.61228,486.04199,488.37534,489.27006,492.98098,493.17316,493.88705,483.86664,487.13239,493.51959,492.85568,502.24603,500.90543,496.88844,484.30083,485.77334,483.14195,482.59609,490.64625,497.99504,508.28796,517.0993,516.16404,522.03066,520.39593,525.56401,522.90071,520.40377,519.94302,507.4162,504.25981,500.36565,490.57359,498.72539,500.28172,504.58707,509.25186,518.85196,530.05798,533.73496,529.2708,528.49003,540.48357,542.08016,544.14037,556.43609,559.26952,565.9929,576.41016,575.54315,565.45324,568.35233,574.44278,577.24875,583.56523,587.57068,583.78348,586.35625,582.71703,584.07572,587.12627,593.72442,581.40582,578.73389,581.12517,576.27864,583.54782,587.87047,612.15251,619.9521,625.97299,623.26395,629.18183,621.9149,608.68387,604.08477,606.47031,605.28397,594.13754,605.22972,624.86783,633.47387,635.90139,632.13541,629.54278,639.22796,663.20322,667.57555,676.18743,665.73268,672.45129,685.98317,703.76446,709.82246,6.057999999999993,0.008607993646055944,76.34858999999994,0.12052366106276798
49,,Other HCHS Doctor Grades,1289.31547,1303.77802,1306.06883,1302.82433,1296.01886,1297.74615,1287.38193,1280.34713,1263.02941,1249.68992,1234.61118,1226.38609,1206.54998,1207.49966,1204.6142,1199.20633,1193.75338,1195.56114,1198.46549,1162.80873,1150.54849,1146.77543,1136.07252,1157.77907,1122.84955,1134.20454,1142.80871,1147.44817,1149.75206,1080.09436,1075.21811,1050.84081,1011.89928,1004.8178,997.70433,1000.82972,971.21114,963.9285,959.72842,966.78799,962.14073,968.62513,962.65295,928.49225,924.09232,907.64776,914.49936,923.21004,923.59152,918.17573,916.8164,915.24488,927.8053,933.34523,933.59942,935.57305,927.20268,922.91681,919.89133,922.65528,944.42344,938.16212,948.45788,939.86865,931.71457,931.6889,911.6809,912.22414,910.39579,907.12337,902.33779,898.40559,916.78922,925.47579,923.78893,911.39639,900.63917,897.05317,892.73183,895.41395,892.16882,891.79973,890.21317,882.68202,880.64051,884.88035,902.5295,894.00376,918.55074,924.91743,898.50908,897.91103,897.66714,885.78087,880.67731,861.95613,886.14577,892.44116,895.55689,863.76534,862.336,859.27225,867.96297,883.58417,888.64501,893.8977,893.44912,882.68435,911.89606,918.69159,889.3189,890.48328,948.46724,943.83607,934.49803,871.92134,867.32235,856.91421,860.25319,845.08275,860.29066,853.60731,844.58807,835.59635,828.19557,831.10353,857.65335,882.10463,875.25603,821.38505,812.7756,812.73119,819.63913,820.22435,836.16775,835.35432,845.26733,837.19017,830.85953,831.05772,827.77458,826.46426,826.93125,823.70718,829.79838,839.65362,838.15144,834.39641,828.29164,824.57655,824.33178,816.97257,808.14903,807.22395,799.54777,792.7667,803.90569,805.19749,807.12574,815.47972,814.35958,811.27948,813.56097,804.71503,798.93717,807.03937,809.50216,823.67824,839.06805,841.31819,842.81029,833.38997,834.03624,824.27792,820.82188,818.61098,820.91125,815.09456,820.89033,819.9311,833.75901,827.50547,830.54434,3.038870000000088,0.003672326178097757,-12.265949999999975,-0.014553631043114074
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,Nurses & health visitors,278470.33054,280699.6285,281366.8053,280227.5321,281064.02861,281444.13223,281982.9172,281608.51795,280950.20508,280619.98673,279940.62085,279075.79003,279882.62984,281476.74766,281587.69473,280399.14587,281106.73891,280973.89407,280516.12563,279266.07442,278635.45081,277910.52768,277023.81751,275839.5557,277047.22811,278094.21975,277728.80832,276787.34357,277506.20521,274841.50408,275114.21066,275120.12056,272471.37374,271782.4554,271211.52307,269912.69726,271406.83591,273560.84381,274126.99561,273360.13123,274163.39676,274544.55205,274803.25365,274599.44924,273936.57783,273782.78514,273372.92003,272188.44586,274626.72405,277013.99085,278489.93041,277909.8209,279400.54112,280019.67906,280835.53354,280300.34112,279793.69836,279171.96456,277924.30919,276762.74259,278980.70739,281437.15237,282140.7202,281488.65558,282074.1934,282463.76262,282994.87421,282160.35048,281325.51083,280961.79394,279861.90111,278758.17365,281474.47044,284870.15379,285664.5034,284238.73134,285094.29996,285636.91714,285387.42672,285080.1405,284652.36451,283674.16734,282708.13901,281812.1984,284288.14492,287196.98626,287439.99618,285173.38407,286019.80362,285762.81531,285893.42691,284619.08877,283624.48049,282603.47676,281363.35336,280307.44217,283853.10432,287147.23691,286921.2834,285271.96555,286214.55626,285719.62566,285745.48598,284735.8406,284073.03398,283327.3084,282661.13906,281788.68656,285673.72854,289711.63735,289684.75114,288136.24545,289240.50729,289759.19334,290010.09833,289627.16584,288850.88183,288645.82457,288404.96474,287457.93206,291533.3375,295208.8579,296409.93324,296093.04495,297407.10247,298632.37136,300497.34498,301527.55942,301643.33632,301611.88868,301030.76285,301325.5468,304489.96079,305850.20548,307227.4815,306429.57689,308106.76416,309630.93807,311137.04283,310314.75673,310035.8262,310251.07846,310628.72817,310934.9001,313836.08859,316362.06682,318001.75336,317749.87692,319806.49342,321017.56381,321623.7669,319496.12188,319846.72967,319481.41939,319327.60702,319615.54452,322701.14173,326473.52057,328363.74574,328295.49769,331172.9227,332900.21797,334132.04782,333994.37316,334689.99856,335479.41546,336163.99719,336879.87965,341014.91155,346347.70051,349015.05486,349769.80013,352124.96826,353968.7162,355282.58835,355839.4087,356581.1013,356872.07133,357138.35452,357183.48667,361121.37141,364458.99287,366307.82898,1848.8361099999747,0.005072823407212349,17292.774120000016,0.049547358714759876
